Division,Date,HomeTeam,AwayTeam,Full_Time_Result,Half_Time_Home_Team_Goals,Half_Time_Away_Team_Goals,Half_Time_Result,Home_Team_Shots,Away_Team_Shots,Home_Team_Target_Shots,Away_Team_Target_Shots,Home_Team_Fouls_Commited,Away_Team_Fouls_Commited,Home_Team_Corners,Away_Team_Corners,Home_Team_Yellow_Cards,Away_Team_Yellow_Cards,Home_Team_Red_Cards,Home_Team_Red_Cards.1,Bet365_Home_Win_Odds,Bet365_Draw_Odds,Bet365_Away_Win_Odds,BetAndWin_Home_Win_Odds,BetAndWin_Draw_Odds,BetAndWin_Away_Win_Odds,Interwetten_Home_Win_Odds,Interwetten_Draw_Odds,Interwetten_Away_Win_Odds,WilliamHill_Home_Win_Odds,WilliamHill_Draw_Odds,WilliamHill_Away_Win_Odds,VCBet_Home_Win_Odds,VCBet_Draw_Odds,VCBet_Away_Win_Odds,Home Overall Score,Home Attack Score,Home Middle Score,Home Defensive Score,Home Budget,Away Overall Score,Away Attack Score,Away Middle Score,Away Defensive Score,Away Budget,HOME_ELO,AWAY_ELO,Difference_Overall_Score,Difference_Attack_Score,Difference_Middle_Score,Difference_Defensive_Score,Difference_Budget,DIFFERENCE_ELO
SP1,2018-06-10,Getafe,Levante,2.0,0.0,0.0,D,15.0,12.0,4.0,3.0,17.0,18.0,10.0,2.0,4.0,5.0,1.0,0.0,1.72,3.6,5.25,1.72,3.6,5.25,1.75,3.7,4.8,1.75,3.5,5.0,1.73,3.8,5.2,76,77,76,77,5.4,76,78,76,75,8.2,1103.0099331922531,1031.9816348273391,0,-1,0,2,-2.799999999999999,71.02829836491401
SP1,2018-06-10,Girona,Eibar,2.0,2.0,2.0,D,10.0,12.0,3.0,4.0,9.0,17.0,4.0,9.0,3.0,6.0,0.0,0.0,2.1,3.2,3.8,2.15,3.3,3.6,2.1,3.25,3.7,2.15,3.3,3.6,2.15,3.3,3.8,76,78,77,75,3.9,78,79,78,77,5.4,1038.8409186120787,1047.6192812941833,-2,-1,-1,-2,-1.5000000000000004,-8.778362682104671
SP1,2018-06-10,Leganes,Vallecano,1.0,1.0,0.0,H,13.0,6.0,4.0,2.0,12.0,12.0,6.0,4.0,1.0,4.0,0.0,1.0,2.0,3.3,4.0,2.1,3.25,3.75,2.1,3.3,3.6,2.1,3.25,3.75,2.15,3.3,3.8,75,74,74,72,4.2,74,76,74,74,3.3,964.6417140270584,975.8191076111486,1,-2,0,-2,0.9000000000000004,-11.177393584090282
SP1,2018-07-10,Ath Madrid,Betis,1.0,0.0,0.0,D,13.0,5.0,5.0,0.0,16.0,10.0,6.0,4.0,5.0,3.0,0.0,0.0,1.44,4.0,9.0,1.48,3.9,8.25,1.5,3.9,7.6,1.52,4.0,7.0,1.5,4.0,7.5,84,87,83,84,68.6,80,78,81,78,16.1,1268.4704620039627,1110.9111519104833,4,9,2,6,52.49999999999999,157.55931009347933
SP1,2018-07-10,Espanol,Villarreal,1.0,1.0,1.0,D,28.0,13.0,12.0,6.0,13.0,8.0,10.0,3.0,3.0,2.0,0.0,0.0,2.25,3.2,3.4,2.25,3.2,3.4,2.3,3.2,3.3,2.35,3.2,3.2,2.3,3.2,3.3,77,76,77,75,10.4,80,81,79,80,32.9,1120.4436091625425,1124.471172463289,-3,-5,-2,-5,-22.5,-4.027563300746351
SP1,2018-07-10,Sevilla,Celta,1.0,1.0,0.0,H,12.0,13.0,3.0,5.0,14.0,9.0,8.0,8.0,3.0,4.0,0.0,1.0,1.53,4.33,6.0,1.55,4.5,5.5,1.55,4.2,5.9,1.57,4.5,5.25,1.53,4.6,5.5,79,79,80,78,34.5,77,80,76,76,11.8,1176.4086265042606,1091.9281217661517,2,-1,4,2,22.7,84.48050473810895
SP1,2018-07-10,Valencia,Barcelona,0.0,1.0,1.0,D,10.0,10.0,3.0,5.0,11.0,6.0,5.0,2.0,2.0,2.0,0.0,0.0,4.75,4.2,1.64,4.6,4.1,1.7,4.6,4.3,1.65,4.5,4.0,1.73,4.6,4.2,1.67,81,81,82,80,66.3,86,89,84,85,187.9,1166.593557892011,1405.3138002744186,-5,-8,-2,-5,-121.60000000000001,-238.7202423824076
SP1,2018-07-10,Valladolid,Huesca,1.0,1.0,0.0,H,9.0,11.0,3.0,1.0,9.0,13.0,6.0,2.0,1.0,2.0,0.0,0.0,1.9,3.5,4.2,1.9,3.5,4.25,1.93,3.4,4.2,1.95,3.5,4.0,1.93,3.5,4.4,73,75,72,71,3.1,73,74,73,73,2.1,978.3167637626555,980.7507434933028,0,1,-1,-2,1.0,-2.4339797306473656
SP1,2018-10-19,Celta,Alaves,2.0,0.0,0.0,D,19.0,9.0,9.0,2.0,9.0,12.0,6.0,2.0,2.0,3.0,0.0,0.0,1.66,4.0,5.0,1.75,3.75,4.75,1.85,3.5,4.4,1.73,3.8,4.8,1.73,3.9,5.25,77,80,76,76,11.8,76,76,76,74,4.4,1084.2200417589977,1119.3822118612454,1,4,0,2,7.4,-35.16217010224773
SP1,2018-10-20,Barcelona,Sevilla,1.0,2.0,0.0,H,23.0,19.0,9.0,7.0,10.0,16.0,5.0,7.0,0.0,1.0,0.0,0.0,1.33,6.0,7.5,1.34,6.0,7.25,1.35,5.8,7.0,1.33,5.5,8.0,1.33,6.0,8.0,86,89,84,85,187.9,79,79,80,78,34.5,1399.6239511314056,1184.1167065114146,7,10,4,7,153.4,215.50724461999107
SP1,2018-10-20,Real Madrid,Levante,2.0,0.0,2.0,A,34.0,6.0,12.0,2.0,10.0,19.0,15.0,1.0,1.0,2.0,0.0,0.0,1.14,8.5,19.0,1.15,8.75,16.0,1.17,8.3,14.5,1.15,8.5,15.0,1.15,9.0,20.0,86,84,89,86,188.5,76,78,76,75,8.2,1298.5763667596632,1053.8217479563825,10,6,13,11,180.3,244.75461880328066
SP1,2018-10-20,Valencia,Leganes,0.0,0.0,0.0,D,18.0,7.0,4.0,5.0,9.0,13.0,10.0,1.0,1.0,2.0,0.0,0.0,1.5,4.0,7.5,1.55,4.0,6.5,1.65,4.0,5.1,1.57,3.9,6.0,1.55,4.1,7.0,81,81,82,80,66.3,75,74,74,72,4.2,1172.2834070350239,975.888350479181,6,7,8,8,62.099999999999994,196.39505655584287
SP1,2018-10-20,Villarreal,Ath Madrid,0.0,0.0,0.0,D,18.0,15.0,6.0,4.0,16.0,9.0,8.0,7.0,3.0,1.0,0.0,0.0,3.8,3.1,2.14,3.6,3.1,2.2,3.8,3.15,2.15,3.7,3.1,2.15,3.8,3.2,2.2,80,81,79,80,32.9,84,87,83,84,68.6,1108.0329671327647,1274.0213744838097,-4,-6,-4,-4,-35.699999999999996,-165.988407351045
SP1,2018-10-21,Betis,Valladolid,2.0,0.0,1.0,A,20.0,6.0,4.0,2.0,7.0,10.0,9.0,6.0,0.0,4.0,0.0,0.0,1.61,3.8,6.0,1.65,3.75,5.5,1.7,3.8,4.9,1.62,3.75,5.8,1.62,4.0,5.5,80,78,81,78,16.1,73,75,72,71,3.1,1105.3602394306363,989.2118397570225,7,3,9,7,13.000000000000002,116.14839967361377
SP1,2018-10-21,Eibar,Ath Bilbao,0.0,1.0,1.0,D,18.0,6.0,6.0,3.0,7.0,13.0,8.0,2.0,2.0,3.0,0.0,0.0,2.7,3.2,2.75,2.75,3.1,2.75,2.7,3.1,2.75,2.75,3.1,2.75,2.75,3.13,2.75,78,79,78,77,5.4,79,81,79,78,18.5,1066.469565309967,1014.5538694220566,-1,-2,-1,-1,-13.1,51.91569588791049
SP1,2018-10-21,Huesca,Espanol,2.0,0.0,1.0,A,10.0,6.0,2.0,2.0,21.0,14.0,6.0,4.0,3.0,3.0,0.0,0.0,3.5,3.3,2.14,3.6,3.3,2.15,3.6,3.35,2.1,3.5,3.5,2.1,3.6,3.4,2.1,73,74,73,73,2.1,77,76,77,75,10.4,969.8556674989358,1136.8818144930667,-4,-2,-4,-2,-8.3,-167.02614699413095
SP1,2018-10-21,Vallecano,Getafe,2.0,0.0,0.0,D,10.0,5.0,3.0,2.0,14.0,25.0,6.0,2.0,5.0,5.0,1.0,0.0,2.9,3.3,2.5,2.9,3.25,2.5,2.95,3.15,2.55,2.9,3.2,2.55,3.0,3.2,2.6,74,76,74,74,3.3,76,77,76,77,5.4,964.572471159026,1081.1698200632097,-2,-1,-2,-3,-2.1000000000000005,-116.59734890418372
SP1,2018-10-22,Sociedad,Girona,0.0,0.0,0.0,D,14.0,12.0,8.0,2.0,14.0,15.0,7.0,6.0,3.0,1.0,0.0,0.0,1.72,3.75,5.0,1.67,4.0,5.0,1.7,3.8,4.9,1.7,3.75,5.0,1.67,3.9,5.2,77,80,77,75,15.8,76,78,77,74,3.9,1108.3341235501407,1019.990634596295,1,2,0,1,11.9,88.34348895384574
SP1,2018-10-24,Vallecano,Ath Bilbao,0.0,1.0,0.0,H,11.0,12.0,3.0,4.0,14.0,9.0,5.0,4.0,1.0,1.0,0.0,0.0,3.3,3.3,2.25,3.3,3.3,2.25,3.25,3.35,2.25,3.2,3.4,2.25,3.4,3.4,2.25,74,76,74,74,3.3,79,81,79,78,18.5,950.2884917255149,1020.7242867171053,-5,-5,-5,-4,-15.2,-70.43579499159046
SP1,2018-10-26,Valladolid,Espanol,0.0,0.0,1.0,A,15.0,11.0,2.0,4.0,16.0,16.0,5.0,2.0,4.0,2.0,0.0,0.0,3.4,3.1,2.25,3.1,3.2,2.4,2.75,3.25,2.6,3.3,3.1,2.35,3.4,3.2,2.38,73,75,73,71,3.1,76,76,77,75,10.4,1012.5009284916177,1155.0942458881677,-3,-1,-4,-4,-7.300000000000001,-142.59331739655
SP1,2018-10-27,Ath Bilbao,Valencia,0.0,0.0,0.0,D,13.0,11.0,2.0,3.0,25.0,22.0,5.0,2.0,2.0,5.0,0.0,0.0,2.5,3.3,2.87,2.55,3.3,2.85,2.4,3.3,2.95,2.6,3.25,2.8,2.63,3.3,2.9,79,81,79,78,18.5,81,81,82,80,66.3,1021.9976042723213,1161.893174666773,-2,0,-3,-2,-47.8,-139.89557039445162
SP1,2018-10-27,Ath Madrid,Sociedad,1.0,1.0,0.0,H,14.0,7.0,4.0,0.0,10.0,7.0,10.0,1.0,2.0,1.0,0.0,0.0,1.53,3.8,7.5,1.55,3.8,7.0,1.5,3.9,7.6,1.55,4.0,6.5,1.55,4.0,7.5,84,87,83,84,68.6,77,77,78,75,15.8,1271.2061957895319,1100.915528180023,7,10,5,9,52.8,170.29066760950877
SP1,2018-10-27,Celta,Eibar,1.0,2.0,0.0,H,10.0,17.0,6.0,5.0,9.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,2.14,3.3,3.6,2.1,3.4,3.6,2.1,3.4,3.5,2.2,3.3,3.4,2.2,3.4,3.5,77,80,76,76,11.8,77,79,77,77,5.4,1066.4528174212805,1060.2991480149183,0,1,-1,-1,6.4,6.153669406362269
SP1,2018-10-27,Girona,Vallecano,1.0,2.0,0.0,H,14.0,14.0,6.0,5.0,11.0,16.0,4.0,7.0,1.0,3.0,1.0,0.0,1.85,3.5,4.5,1.83,3.6,4.4,1.8,3.6,4.5,1.91,3.6,4.0,1.93,3.75,4.1,76,78,77,75,3.9,74,76,75,74,3.3,1027.4092299664126,949.0151741702989,2,2,2,1,0.6000000000000001,78.39405579611366
SP1,2018-10-27,Levante,Leganes,1.0,1.0,0.0,H,9.0,21.0,4.0,6.0,12.0,14.0,3.0,2.0,2.0,2.0,0.0,0.0,2.1,3.25,3.75,2.15,3.4,3.4,2.2,3.3,3.4,2.15,3.3,3.5,2.15,3.3,3.6,76,78,76,75,8.2,75,74,74,72,4.2,1080.1967632905164,986.278582847432,1,4,2,3,3.999999999999999,93.91818044308445
SP1,2018-10-28,Alaves,Villarreal,1.0,0.0,1.0,A,19.0,9.0,6.0,2.0,9.0,11.0,8.0,4.0,1.0,1.0,0.0,0.0,3.0,3.2,2.5,3.1,3.2,2.4,2.65,3.3,2.65,3.1,3.2,2.4,3.1,3.25,2.38,76,77,76,75,4.4,80,81,79,79,32.9,1137.1494361989626,1110.8481458270426,-4,-4,-3,-4,-28.5,26.301290371920004
SP1,2018-10-28,Barcelona,Real Madrid,1.0,2.0,0.0,H,13.0,15.0,8.0,4.0,17.0,14.0,4.0,2.0,2.0,2.0,0.0,0.0,1.95,3.8,3.6,1.95,3.8,3.6,2.1,3.6,3.3,2.0,3.7,3.6,1.95,3.8,3.6,86,89,84,85,187.9,86,84,89,86,188.5,1405.9189913479197,1272.2013514255293,0,5,-5,-1,-0.5999999999999943,133.7176399223904
SP1,2018-10-28,Getafe,Betis,1.0,0.0,0.0,D,16.0,7.0,7.0,3.0,9.0,14.0,5.0,4.0,1.0,2.0,0.0,0.0,2.4,3.1,3.25,2.4,3.1,3.2,2.4,3.05,3.25,2.4,3.1,3.2,2.45,3.1,3.3,76,77,76,77,5.4,80,78,81,78,16.1,1095.4537994967209,1082.071150696041,-4,-1,-5,-1,-10.700000000000001,13.382648800679817
SP1,2018-10-28,Sevilla,Huesca,1.0,0.0,0.0,D,15.0,11.0,4.0,2.0,9.0,14.0,4.0,2.0,2.0,3.0,0.0,0.0,1.22,6.5,13.0,1.26,5.75,12.5,1.22,6.5,12.5,1.25,5.8,12.0,1.22,6.5,13.0,80,80,80,78,34.5,73,74,74,72,2.1,1177.8216662949005,951.6432361038346,7,6,6,6,32.4,226.1784301910659
SP1,2018-03-11,Leganes,Ath Madrid,0.0,0.0,0.0,D,8.0,9.0,3.0,4.0,18.0,12.0,4.0,7.0,4.0,2.0,0.0,0.0,5.75,3.4,1.72,6.0,3.3,1.72,5.5,3.25,1.77,5.25,3.3,1.8,5.5,3.3,1.83,75,74,74,72,4.2,84,87,83,84,68.6,975.1770180156403,1279.0466873446549,-9,-13,-9,-12,-64.39999999999999,-303.8696693290145
SP1,2018-03-11,Real Madrid,Valladolid,1.0,0.0,0.0,D,16.0,12.0,7.0,2.0,14.0,7.0,8.0,6.0,1.0,0.0,0.0,0.0,1.16,8.0,15.0,1.18,7.25,15.5,1.2,7.1,13.0,1.18,7.5,13.0,1.18,8.0,17.0,86,84,89,86,188.5,73,75,73,71,3.1,1261.3276801117036,1014.3306724973452,13,9,16,15,185.4,246.99700761435838
SP1,2018-03-11,Valencia,Girona,2.0,0.0,0.0,D,27.0,5.0,9.0,3.0,14.0,13.0,11.0,2.0,4.0,4.0,0.0,0.0,1.5,4.0,7.5,1.5,4.1,7.0,1.65,3.8,5.4,1.5,4.2,7.0,1.5,4.2,8.0,81,81,82,80,66.3,76,78,77,75,3.9,1160.1782751595006,1035.3196872003152,5,3,5,5,62.4,124.85858795918534
SP1,2018-03-11,Vallecano,Barcelona,2.0,1.0,1.0,D,11.0,9.0,5.0,5.0,23.0,11.0,3.0,1.0,4.0,2.0,0.0,0.0,9.5,6.0,1.28,10.0,6.0,1.28,9.6,5.5,1.3,9.0,5.8,1.3,10.5,6.0,1.3,74,76,75,74,3.3,86,89,84,85,187.9,941.1047169363964,1416.7926626617455,-12,-13,-9,-11,-184.6,-475.6879457253491
SP1,2018-04-11,Betis,Celta,0.0,1.0,0.0,H,14.0,14.0,6.0,7.0,12.0,11.0,4.0,4.0,4.0,2.0,0.0,0.0,1.8,3.8,4.5,1.83,3.8,4.2,2.0,3.4,3.8,1.83,3.8,4.2,1.8,3.75,4.3,80,78,81,78,16.1,77,80,76,76,11.8,1066.6638173221481,1084.9670942568482,3,-2,5,2,4.300000000000001,-18.30327693470008
SP1,2018-04-11,Eibar,Alaves,1.0,0.0,1.0,A,23.0,9.0,8.0,3.0,11.0,7.0,13.0,1.0,4.0,0.0,1.0,1.0,2.04,3.3,3.9,2.1,3.3,3.7,2.3,3.3,3.15,2.1,3.25,3.75,2.1,3.3,4.0,77,79,77,77,5.4,76,77,76,75,4.4,1041.7848711793506,1146.9247175007886,1,2,1,2,1.0,-105.13984632143797
SP1,2018-04-11,Huesca,Getafe,0.0,0.0,0.0,D,18.0,8.0,7.0,2.0,18.0,13.0,10.0,2.0,5.0,3.0,0.0,0.0,3.6,3.3,2.1,3.6,3.25,2.15,3.6,3.1,2.2,3.5,3.2,2.2,3.6,3.13,2.2,73,74,74,72,2.1,76,77,76,77,5.4,947.6634098175283,1110.8611328706138,-3,-3,-2,-5,-3.3000000000000003,-163.1977230530855
SP1,2018-04-11,Sociedad,Sevilla,0.0,0.0,0.0,D,10.0,8.0,1.0,1.0,8.0,17.0,7.0,7.0,1.0,3.0,0.0,0.0,2.75,3.5,2.45,2.85,3.5,2.4,2.85,3.55,2.4,2.75,3.5,2.5,2.7,3.6,2.5,77,77,78,75,15.8,80,80,80,78,34.5,1093.0750366249001,1181.801492581207,-3,-3,-2,-3,-18.7,-88.72645595630684
SP1,2018-04-11,Villarreal,Levante,0.0,0.0,0.0,D,23.0,13.0,4.0,2.0,14.0,10.0,5.0,4.0,3.0,3.0,0.0,0.0,1.55,4.0,6.0,1.57,4.2,5.75,1.7,3.8,5.0,1.62,4.2,5.25,1.57,4.2,5.75,80,81,79,79,32.9,76,78,76,75,8.2,1101.0728645252166,1091.298328122308,4,3,3,4,24.7,9.774536402908552
SP1,2018-05-11,Espanol,Ath Bilbao,1.0,1.0,0.0,H,8.0,10.0,3.0,2.0,15.0,13.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,3.3,4.0,1.95,3.3,4.2,1.97,3.35,4.05,2.0,3.4,3.9,2.0,3.4,4.0,76,76,77,75,10.4,79,81,79,78,18.5,1153.2645018824403,1023.7125037795936,-3,-5,-2,-3,-8.1,129.5519981028467
SP1,2018-09-11,Levante,Sociedad,2.0,1.0,0.0,H,17.0,15.0,2.0,4.0,17.0,12.0,6.0,4.0,6.0,1.0,0.0,0.0,2.62,3.4,2.62,2.65,3.4,2.65,2.65,3.4,2.65,2.63,3.3,2.7,2.75,3.4,2.7,76,78,76,75,8.2,77,77,78,75,15.8,1095.8860213862904,1092.5884893478471,-1,1,-2,0,-7.600000000000001,3.2975320384432507
SP1,2018-10-11,Ath Madrid,Ath Bilbao,1.0,0.0,1.0,A,9.0,6.0,3.0,5.0,8.0,15.0,12.0,2.0,5.0,4.0,0.0,1.0,1.44,4.0,9.0,1.45,4.0,9.0,1.45,4.3,7.5,1.47,4.0,8.5,1.5,4.0,9.0,84,87,83,84,68.6,79,81,79,78,18.5,1271.133006226674,1017.3949773664598,5,6,4,6,50.099999999999994,253.73802886021429
SP1,2018-10-11,Getafe,Valencia,2.0,0.0,0.0,D,17.0,7.0,3.0,3.0,23.0,8.0,6.0,4.0,3.0,3.0,1.0,0.0,2.75,3.1,2.75,2.8,3.1,2.7,2.7,3.2,2.7,2.75,3.1,2.75,2.9,3.1,2.75,76,77,76,77,5.4,81,81,82,80,66.3,1108.162366867369,1136.6315952868893,-5,-4,-6,-3,-60.9,-28.469228419520277
SP1,2018-10-11,Girona,Leganes,0.0,0.0,0.0,D,5.0,10.0,0.0,1.0,13.0,13.0,0.0,6.0,1.0,4.0,0.0,0.0,2.04,3.2,3.75,2.15,3.2,3.7,2.15,3.15,3.65,2.15,3.25,3.6,2.2,3.3,3.7,76,78,77,75,3.9,75,74,74,72,4.2,1058.8663670729266,983.090699133621,1,4,3,3,-0.30000000000000027,75.77566793930555
SP1,2018-10-11,Valladolid,Eibar,0.0,0.0,0.0,D,9.0,16.0,1.0,6.0,16.0,15.0,4.0,4.0,2.0,4.0,0.0,1.0,2.3,3.3,3.25,2.3,3.25,3.25,2.3,3.2,3.25,2.3,3.25,3.25,2.38,3.3,3.25,73,75,73,71,3.1,77,79,77,77,5.4,1008.9546012566493,1057.0067599961071,-4,-4,-4,-6,-2.3000000000000003,-48.05215873945781
SP1,2018-11-11,Alaves,Huesca,1.0,1.0,1.0,D,13.0,9.0,5.0,2.0,20.0,13.0,5.0,4.0,3.0,4.0,0.0,0.0,1.8,3.6,4.33,1.83,3.5,4.6,1.7,3.8,5.0,1.85,3.5,4.5,1.87,3.6,4.6,76,77,76,75,4.4,73,74,74,72,2.1,1131.702828684032,950.362175820773,3,3,2,3,2.3000000000000003,181.34065286325904
SP1,2018-11-11,Barcelona,Betis,2.0,0.0,2.0,A,20.0,15.0,5.0,8.0,13.0,11.0,10.0,5.0,4.0,2.0,1.0,0.0,1.18,7.0,13.0,1.19,7.25,14.0,1.2,7.0,13.0,1.18,7.5,13.0,1.18,7.5,13.0,86,89,84,85,187.9,80,78,81,78,16.1,1419.8873589529148,1063.20028712074,6,11,3,7,171.8,356.68707183217475
SP1,2018-11-11,Celta,Real Madrid,2.0,0.0,1.0,A,15.0,14.0,4.0,5.0,19.0,13.0,5.0,1.0,4.0,2.0,1.0,0.0,5.0,4.5,1.55,5.0,4.33,1.62,4.8,4.2,1.65,4.8,4.6,1.6,5.2,4.75,1.55,77,80,76,76,11.8,86,84,89,86,188.5,1088.4306244582563,1266.7037513523994,-9,-4,-13,-10,-176.7,-178.27312689414316
SP1,2018-11-11,Sevilla,Espanol,1.0,0.0,1.0,A,23.0,15.0,10.0,7.0,18.0,10.0,6.0,3.0,4.0,2.0,0.0,0.0,1.75,3.6,4.5,1.75,3.7,4.75,1.8,3.6,4.5,1.8,3.8,4.33,1.8,3.8,4.4,80,80,80,78,34.5,77,77,77,75,10.4,1182.28803985826,1159.582028295574,3,3,3,3,24.1,22.706011562685944
SP1,2018-11-11,Vallecano,Villarreal,0.0,1.0,1.0,D,15.0,11.0,7.0,5.0,7.0,12.0,8.0,4.0,1.0,3.0,0.0,1.0,3.1,3.4,2.25,3.1,3.4,2.3,3.05,3.3,2.35,3.1,3.4,2.3,3.13,3.5,2.25,74,76,74,74,3.3,80,81,79,79,32.9,938.010020645227,1096.4851712612342,-6,-5,-5,-5,-29.599999999999998,-158.47515061600723
SP1,2018-11-23,Leganes,Alaves,1.0,1.0,0.0,H,13.0,7.0,6.0,2.0,10.0,13.0,5.0,3.0,2.0,4.0,0.0,0.0,2.2,3.1,3.6,2.2,3.1,3.6,2.3,3.2,3.3,2.2,3.1,3.7,2.3,3.13,3.6,75,75,74,72,4.2,76,76,77,75,4.4,990.0921373825421,1136.6609321430315,-1,-1,-3,-3,-0.20000000000000018,-146.56879476048937
SP1,2018-11-24,Ath Madrid,Barcelona,0.0,0.0,0.0,D,3.0,8.0,1.0,2.0,19.0,12.0,2.0,8.0,5.0,3.0,0.0,0.0,3.0,3.3,2.37,3.1,3.3,2.35,3.3,3.2,2.3,3.1,3.2,2.4,3.0,3.4,2.45,84,87,83,84,68.6,86,89,85,85,187.9,1274.5963889679801,1391.9063989878252,-2,-2,-2,-1,-119.30000000000001,-117.3100100198451
SP1,2018-11-24,Eibar,Real Madrid,1.0,1.0,0.0,H,14.0,9.0,8.0,3.0,17.0,8.0,5.0,4.0,2.0,1.0,0.0,0.0,6.0,4.33,1.53,6.0,4.4,1.53,5.5,4.65,1.53,5.8,4.5,1.52,6.0,4.6,1.55,77,79,77,77,5.4,86,85,87,86,188.5,1059.2329638821382,1284.2188198903177,-9,-6,-10,-9,-183.1,-224.98585600817955
SP1,2018-11-24,Huesca,Levante,0.0,1.0,1.0,D,32.0,5.0,12.0,3.0,11.0,8.0,7.0,2.0,4.0,3.0,1.0,0.0,2.25,3.4,3.25,2.3,3.4,3.1,2.2,3.35,3.35,2.3,3.4,3.1,2.25,3.4,3.4,73,74,73,72,2.1,76,78,76,75,8.2,945.4040723617737,1066.8868330264804,-3,-4,-3,-3,-6.1,-121.48276066470669
SP1,2018-11-24,Valencia,Vallecano,1.0,1.0,0.0,H,13.0,13.0,10.0,3.0,15.0,14.0,6.0,5.0,2.0,4.0,0.0,1.0,1.44,4.5,7.5,1.45,4.75,6.5,1.5,4.25,6.6,1.42,4.5,8.0,1.45,4.8,7.5,81,81,82,80,66.3,74,76,74,74,3.3,1154.6769201979366,940.511025342787,7,5,8,6,63.0,214.16589485514965
SP1,2018-11-25,Ath Bilbao,Getafe,0.0,0.0,0.0,D,8.0,15.0,4.0,2.0,10.0,12.0,2.0,2.0,5.0,4.0,0.0,0.0,2.04,3.3,3.9,2.1,3.25,3.8,2.05,3.2,3.9,2.05,3.25,3.9,2.1,3.3,4.0,79,81,79,78,18.5,76,77,75,78,5.4,1013.9315946251536,1090.1170419563216,3,4,4,0,13.1,-76.185447331168
SP1,2018-11-25,Espanol,Girona,2.0,0.0,2.0,A,18.0,16.0,10.0,11.0,16.0,14.0,8.0,3.0,3.0,4.0,0.0,0.0,1.66,3.6,5.75,1.62,3.7,6.0,1.7,3.7,5.1,1.65,3.5,6.0,1.62,3.8,5.75,77,77,77,75,10.4,76,78,79,75,3.9,1149.6698697025772,1051.8649288240053,1,-1,-2,0,6.5,97.80494087857187
SP1,2018-11-25,Sevilla,Valladolid,1.0,1.0,0.0,H,17.0,13.0,9.0,5.0,15.0,15.0,8.0,6.0,3.0,3.0,0.0,0.0,1.4,4.75,8.0,1.36,5.25,7.75,1.4,5.0,7.4,1.36,5.0,8.5,1.36,5.0,8.0,80,80,81,78,34.5,73,74,73,72,3.1,1192.2001984512567,1006.7283973706184,7,6,8,6,31.4,185.47180108063833
SP1,2018-11-25,Villarreal,Betis,1.0,0.0,0.0,D,13.0,13.0,8.0,6.0,15.0,13.0,5.0,4.0,2.0,1.0,0.0,0.0,2.14,3.4,3.4,2.15,3.5,3.3,2.2,3.3,3.4,2.2,3.5,3.25,2.2,3.5,3.25,80,81,79,79,32.9,80,79,79,80,16.1,1093.9841665636743,1091.1812470858297,0,2,0,-1,16.799999999999997,2.8029194778446254
SP1,2018-11-26,Sociedad,Celta,1.0,1.0,0.0,H,15.0,6.0,8.0,2.0,12.0,14.0,6.0,2.0,2.0,2.0,0.0,0.0,1.85,3.75,4.2,1.85,3.6,4.33,1.9,3.6,4.0,1.8,3.8,4.33,1.83,3.8,4.2,77,78,77,75,15.8,77,80,76,76,11.8,1121.5876777076571,1070.915555920338,0,-2,1,-1,4.0,50.672121787319156
SP1,2018-11-30,Vallecano,Eibar,1.0,0.0,0.0,D,5.0,13.0,2.0,5.0,15.0,12.0,1.0,4.0,5.0,3.0,0.0,0.0,3.1,3.3,2.3,3.0,3.3,2.4,2.95,3.2,2.5,3.0,3.4,2.35,3.1,3.5,2.38,74,76,74,74,3.3,77,79,76,77,5.4,933.1179010158082,1094.5387787226816,-3,-3,-2,-3,-2.1000000000000005,-161.4208777068734
SP1,2018-01-12,Celta,Huesca,1.0,1.0,0.0,H,12.0,8.0,5.0,3.0,14.0,14.0,4.0,4.0,2.0,3.0,0.0,0.0,1.64,4.0,5.0,1.65,3.9,5.25,1.65,3.8,5.4,1.7,3.8,5.0,1.73,4.0,5.0,77,80,76,75,11.8,72,75,72,72,2.1,1062.0413034398528,946.3303775005514,5,5,4,3,9.700000000000001,115.71092593930132
SP1,2018-01-12,Getafe,Espanol,1.0,0.0,0.0,D,14.0,8.0,5.0,2.0,17.0,16.0,7.0,4.0,3.0,2.0,0.0,0.0,2.4,2.87,3.4,2.4,3.0,3.3,2.45,3.0,3.2,2.38,3.0,3.4,2.38,3.1,3.5,76,77,75,78,5.4,77,77,77,75,10.4,1091.1435916836833,1115.585387623426,-1,0,-2,3,-5.0,-24.441795939742633
SP1,2018-01-12,Real Madrid,Valencia,1.0,1.0,0.0,H,13.0,7.0,3.0,2.0,11.0,10.0,2.0,2.0,1.0,3.0,0.0,0.0,1.44,4.75,7.0,1.45,4.75,6.5,1.5,4.8,5.6,1.44,4.6,7.0,1.45,4.8,7.0,86,85,87,86,188.5,81,80,81,81,66.3,1248.9130050497743,1162.0700445249154,5,5,6,5,122.2,86.84296052485888
