Division,Date,HomeTeam,AwayTeam,Full_Time_Home_Team_Goals,Full_Time_Away_Team_Goals,Full_Time_Result,Half_Time_Home_Team_Goals,Half_Time_Away_Team_Goals,Half_Time_Result,Home_Team_Shots,Away_Team_Shots,Home_Team_Target_Shots,Away_Team_Target_Shots,Home_Team_Fouls_Commited,Away_Team_Fouls_Commited,Home_Team_Corners,Away_Team_Corners,Home_Team_Yellow_Cards,Away_Team_Yellow_Cards,Home_Team_Red_Cards,Home_Team_Red_Cards,Bet365_Home_Win_Odds,Bet365_Draw_Odds,Bet365_Away_Win_Odds,BetAndWin_Home_Win_Odds,BetAndWin_Draw_Odds,BetAndWin_Away_Win_Odds,Interwetten_Home_Win_Odds,Interwetten_Draw_Odds,Interwetten_Away_Win_Odds,WilliamHill_Home_Win_Odds,WilliamHill_Draw_Odds,WilliamHill_Away_Win_Odds,VCBet_Home_Win_Odds,VCBet_Draw_Odds,VCBet_Away_Win_Odds,Season,Home Overall Score,Home Attack Score,Home Middle Score,Home Defensive Score,Home Budget,Away Overall Score,Away Attack Score,Away Middle Score,Away Defensive Score,Away Budget
SP1,2006-10-28,Gimnastic,Real Madrid,1.0,3.0,A,1.0,1.0,D,14.0,12.0,4.0,5.0,29.0,14.0,12.0,6.0,3.0,1.0,0.0,0.0,7.5,4.0,1.44,8.0,4.25,1.35,7.0,3.6,1.45,6.5,3.6,1.44,7.5,3.6,1.4,2006_2007,72,73,69,69,1.5,84,81,80,78,85.0
SP1,2006-10-28,Santander,Valencia,1.0,0.0,H,0.0,0.0,D,7.0,5.0,4.0,1.0,19.0,23.0,5.0,5.0,5.0,0.0,0.0,1.0,4.33,3.3,1.83,4.5,3.45,1.7,3.8,3.1,1.9,3.75,3.2,1.83,4.0,3.2,1.8,2006_2007,72,74,72,67,2.5,81,86,80,78,25.0
SP1,2006-10-29,Ath Madrid,Zaragoza,0.0,1.0,A,0.0,0.0,D,16.0,5.0,5.0,2.0,17.0,19.0,5.0,1.0,1.0,4.0,0.0,0.0,1.9,3.25,4.0,1.85,3.35,3.8,1.8,3.1,4.2,1.9,3.1,3.6,1.84,3.25,3.75,2006_2007,79,82,77,77,6.0,76,78,74,72,5.0
SP1,2006-10-29,Betis,Mallorca,0.0,1.0,A,0.0,0.0,D,5.0,13.0,1.0,1.0,18.0,23.0,2.0,4.0,2.0,5.0,1.0,0.0,2.0,3.2,3.75,1.9,3.3,3.65,2.1,3.0,3.3,2.1,3.1,3.1,2.0,3.2,3.25,2006_2007,76,75,74,76,5.0,72,71,72,71,2.5
SP1,2006-10-29,Celta,Sevilla,1.0,2.0,A,1.0,1.0,D,11.0,11.0,5.0,7.0,13.0,11.0,2.0,5.0,3.0,2.0,0.0,0.0,2.5,3.2,2.75,2.65,3.15,2.45,2.6,3.0,2.6,2.62,3.1,2.37,2.6,3.2,2.4,2006_2007,74,76,73,72,6.0,79,83,73,77,15.0
SP1,2006-10-29,Getafe,La Coruna,2.0,0.0,H,1.0,0.0,H,11.0,10.0,5.0,4.0,13.0,15.0,8.0,1.0,0.0,2.0,0.0,0.0,2.37,3.2,2.9,2.3,3.2,2.8,2.3,3.0,2.9,2.3,3.1,2.75,2.35,3.1,2.65,2006_2007,74,72,74,75,1.0,75,72,74,74,8.0
SP1,2006-10-29,Levante,Espanol,0.0,0.0,D,0.0,0.0,D,12.0,7.0,4.0,0.0,27.0,19.0,8.0,0.0,3.0,3.0,0.0,0.0,2.25,3.25,3.1,2.1,3.2,3.2,2.1,3.0,3.3,2.2,3.1,2.87,2.1,3.2,3.0,2006_2007,74,75,74,73,2.5,76,78,74,68,15.0
SP1,2006-10-29,Osasuna,Ath Bilbao,1.0,1.0,D,0.0,1.0,A,10.0,12.0,3.0,5.0,16.0,15.0,8.0,7.0,4.0,2.0,0.0,0.0,2.0,3.2,3.75,1.9,3.35,3.6,2.0,3.1,3.4,2.0,3.0,3.4,1.85,3.25,3.7,2006_2007,78,80,76,74,7.5,76,75,74,73,1.0
SP1,2006-10-29,Sociedad,Villarreal,0.0,1.0,A,0.0,0.0,D,14.0,10.0,3.0,5.0,10.0,17.0,7.0,7.0,1.0,1.0,0.0,0.0,2.87,3.2,2.4,2.8,3.15,2.35,2.8,3.0,2.4,2.6,3.1,2.4,2.6,3.2,2.35,2006_2007,72,71,73,70,2.5,77,81,77,74,15.0
SP1,2006-04-11,La Coruna,Barcelona,1.0,1.0,D,0.0,1.0,A,21.0,11.0,4.0,2.0,16.0,27.0,5.0,2.0,4.0,6.0,0.0,0.0,4.33,3.3,1.83,4.0,3.4,1.8,4.0,3.0,1.9,3.6,3.1,1.9,4.0,3.3,1.75,2006_2007,75,72,74,74,8.0,85,83,83,82,75.0
SP1,2006-04-11,Levante,Sociedad,2.0,0.0,H,1.0,0.0,H,11.0,10.0,3.0,3.0,22.0,15.0,6.0,2.0,4.0,1.0,0.0,0.0,2.0,3.2,3.75,1.95,3.25,3.55,2.0,3.0,3.6,1.9,3.1,3.6,1.9,3.2,3.5,2006_2007,74,75,74,73,2.5,72,71,73,70,2.5
SP1,2006-04-11,Mallorca,Ath Madrid,0.0,0.0,D,0.0,0.0,D,13.0,9.0,1.0,3.0,19.0,15.0,2.0,8.0,2.0,2.0,0.0,0.0,2.6,3.1,2.7,2.55,3.2,2.5,2.6,3.0,2.6,2.37,3.1,2.62,2.5,3.1,2.5,2006_2007,72,71,72,71,2.5,79,82,77,77,6.0
SP1,2006-05-11,Ath Bilbao,Santander,0.0,0.0,D,0.0,0.0,D,7.0,13.0,1.0,2.0,12.0,17.0,7.0,4.0,0.0,3.0,1.0,0.0,2.1,3.1,3.6,2.05,3.2,3.3,2.0,2.9,3.7,2.1,3.1,3.1,2.0,3.2,3.25,2006_2007,76,75,74,73,1.0,72,74,72,67,2.5
SP1,2006-05-11,Espanol,Valencia,1.0,1.0,D,1.0,1.0,D,19.0,9.0,5.0,3.0,24.0,20.0,1.0,5.0,2.0,3.0,1.0,0.0,3.75,3.2,2.0,3.65,3.3,1.9,3.6,3.0,2.0,3.3,3.1,2.0,3.2,3.2,2.0,2006_2007,76,78,74,68,15.0,81,86,80,78,25.0
SP1,2006-05-11,Real Madrid,Celta,1.0,2.0,A,1.0,1.0,D,18.0,10.0,6.0,3.0,23.0,22.0,14.0,3.0,3.0,2.0,0.0,0.0,1.36,4.33,9.0,1.3,4.5,9.0,1.3,4.4,8.5,1.36,3.75,8.0,1.33,4.1,8.0,2006_2007,84,81,80,78,85.0,74,76,73,72,6.0
SP1,2006-05-11,Recreativo,Gimnastic,2.0,1.0,H,1.0,1.0,D,15.0,8.0,9.0,2.0,13.0,27.0,9.0,2.0,1.0,4.0,0.0,1.0,1.9,3.25,4.0,1.8,3.4,4.0,1.85,3.1,4.0,1.8,3.1,4.0,1.8,3.25,3.9,2006_2007,72,74,73,70,1.5,72,73,69,69,1.5
SP1,2006-05-11,Sevilla,Osasuna,2.0,0.0,H,0.0,0.0,D,24.0,8.0,15.0,4.0,19.0,24.0,7.0,5.0,3.0,8.0,0.0,0.0,1.5,3.6,7.5,1.45,3.85,6.5,1.5,3.5,6.3,1.44,3.6,6.5,1.45,3.6,6.5,2006_2007,79,83,73,77,15.0,78,80,76,74,7.5
SP1,2006-05-11,Villarreal,Betis,3.0,2.0,H,1.0,1.0,D,10.0,10.0,6.0,2.0,20.0,16.0,3.0,6.0,3.0,1.0,0.0,0.0,1.66,3.4,5.5,1.65,3.5,4.75,1.65,3.4,4.7,1.66,3.3,4.5,1.65,3.25,4.7,2006_2007,77,81,77,74,15.0,76,75,74,76,5.0
SP1,2006-05-11,Zaragoza,Getafe,3.0,1.0,H,1.0,0.0,H,19.0,9.0,10.0,3.0,19.0,16.0,10.0,3.0,2.0,3.0,0.0,1.0,1.9,3.25,4.0,1.8,3.35,4.0,1.85,3.0,4.2,1.9,3.1,3.6,1.8,3.25,3.75,2006_2007,76,78,74,72,5.0,74,72,74,75,1.0
SP1,2006-11-11,Ath Madrid,Villarreal,3.0,1.0,H,2.0,1.0,H,25.0,7.0,13.0,3.0,20.0,15.0,13.0,1.0,3.0,2.0,0.0,1.0,2.1,3.1,3.6,1.9,3.25,3.75,2.2,2.9,3.2,2.1,3.1,3.1,2.0,3.2,3.25,2006_2007,79,82,77,77,6.0,77,81,77,74,15.0
SP1,2006-11-11,Valencia,Ath Bilbao,1.0,1.0,D,1.0,0.0,H,9.0,13.0,3.0,2.0,22.0,21.0,8.0,6.0,1.0,2.0,0.0,0.0,1.44,4.0,7.5,1.4,4.0,7.25,1.45,3.6,7.0,1.44,3.6,6.5,1.45,3.6,6.5,2006_2007,81,86,80,78,25.0,76,75,74,73,1.0
SP1,2006-12-11,Barcelona,Zaragoza,3.0,1.0,H,1.0,1.0,D,9.0,12.0,4.0,4.0,23.0,16.0,7.0,5.0,4.0,5.0,1.0,1.0,1.44,4.0,7.5,1.4,4.0,7.25,1.5,3.5,6.3,1.44,3.75,6.0,1.45,3.75,6.0,2006_2007,85,83,83,82,75.0,76,78,74,72,5.0
SP1,2006-12-11,Betis,Levante,2.0,1.0,H,1.0,0.0,H,12.0,17.0,4.0,6.0,17.0,20.0,3.0,4.0,2.0,3.0,0.0,1.0,2.0,3.2,3.8,2.0,3.25,3.4,2.0,3.1,3.4,2.1,3.1,3.1,2.0,3.2,3.25,2006_2007,76,75,74,76,5.0,74,75,74,73,2.5
SP1,2006-12-11,Celta,Recreativo,1.0,2.0,A,0.0,0.0,D,12.0,13.0,4.0,5.0,14.0,20.0,11.0,2.0,2.0,1.0,1.0,0.0,1.75,3.5,4.5,1.75,3.3,4.35,1.7,3.3,4.5,1.83,3.2,3.75,1.75,3.25,4.2,2006_2007,74,76,73,72,6.0,72,74,73,70,1.5
SP1,2006-12-11,Getafe,Mallorca,1.0,0.0,H,0.0,0.0,D,13.0,12.0,2.0,3.0,24.0,17.0,5.0,6.0,2.0,2.0,0.0,0.0,2.0,3.2,3.75,1.75,3.45,4.15,1.9,3.0,4.0,1.95,3.1,3.5,1.9,3.25,3.5,2006_2007,74,72,74,75,1.0,72,71,72,71,2.5
SP1,2006-12-11,Gimnastic,La Coruna,0.0,0.0,D,0.0,0.0,D,7.0,12.0,2.0,4.0,14.0,14.0,5.0,3.0,1.0,1.0,0.0,0.0,2.9,3.2,2.37,3.05,3.15,2.2,3.1,3.0,2.2,2.8,3.1,2.25,2.75,3.25,2.2,2006_2007,72,73,69,69,1.5,75,72,74,74,8.0
SP1,2006-12-11,Osasuna,Real Madrid,1.0,4.0,A,0.0,3.0,A,15.0,13.0,7.0,6.0,23.0,20.0,5.0,2.0,7.0,1.0,0.0,0.0,4.33,3.4,1.8,4.75,3.5,1.65,4.5,3.3,1.7,4.2,3.25,1.72,4.5,3.25,1.7,2006_2007,78,80,76,74,7.5,84,81,80,78,85.0
SP1,2006-12-11,Santander,Sevilla,0.0,0.0,D,0.0,0.0,D,9.0,11.0,3.0,0.0,27.0,17.0,5.0,4.0,1.0,4.0,0.0,0.0,3.75,3.2,2.0,4.0,3.2,1.85,3.6,3.0,2.0,3.5,3.1,1.95,3.5,3.25,1.9,2006_2007,72,74,72,67,2.5,79,83,73,77,15.0
SP1,2006-12-11,Sociedad,Espanol,1.0,1.0,D,1.0,0.0,H,6.0,8.0,3.0,4.0,23.0,16.0,8.0,4.0,1.0,2.0,0.0,0.0,2.37,3.1,3.0,2.2,3.2,3.0,2.4,3.0,2.8,2.37,3.0,2.7,2.2,3.2,2.8,2006_2007,72,71,73,70,2.5,76,78,74,68,15.0
SP1,2006-11-18,Real Madrid,Santander,3.0,1.0,H,1.0,0.0,H,13.0,17.0,6.0,10.0,25.0,19.0,4.0,5.0,6.0,4.0,1.0,0.0,1.25,5.0,13.0,1.25,5.0,10.0,1.25,4.6,10.5,1.28,4.33,8.5,1.22,5.0,9.0,2006_2007,84,81,80,78,85.0,72,74,72,67,2.5
SP1,2006-11-18,Sevilla,Valencia,3.0,0.0,H,1.0,0.0,H,17.0,8.0,6.0,4.0,10.0,15.0,4.0,2.0,2.0,2.0,0.0,1.0,2.25,3.1,3.2,2.1,3.2,3.2,2.2,3.0,3.1,2.05,3.0,3.3,2.2,3.0,3.0,2006_2007,79,83,73,77,15.0,81,86,80,78,25.0
SP1,2006-11-19,Espanol,Ath Bilbao,3.0,2.0,H,0.0,0.0,D,10.0,7.0,4.0,5.0,19.0,17.0,6.0,2.0,4.0,1.0,0.0,0.0,2.2,3.1,3.3,2.1,3.05,3.35,2.2,2.9,3.2,2.15,2.8,3.3,2.1,3.2,3.0,2006_2007,76,78,74,68,15.0,76,75,74,73,1.0
SP1,2006-11-19,La Coruna,Celta,0.0,1.0,A,0.0,0.0,D,21.0,3.0,11.0,2.0,33.0,23.0,6.0,2.0,3.0,3.0,1.0,0.0,2.0,3.2,3.75,1.85,3.35,3.8,1.9,3.1,3.8,1.9,3.0,3.75,1.9,3.2,3.5,2006_2007,75,72,74,74,8.0,74,76,73,72,6.0
SP1,2006-11-19,Levante,Ath Madrid,0.0,3.0,A,0.0,1.0,A,4.0,13.0,0.0,4.0,23.0,18.0,5.0,1.0,2.0,3.0,1.0,0.0,2.7,3.1,2.6,2.7,3.15,2.4,2.7,3.0,2.5,2.5,3.1,2.5,2.65,3.1,2.35,2006_2007,74,75,74,73,2.5,79,82,77,77,6.0
SP1,2006-11-19,Mallorca,Barcelona,1.0,4.0,A,0.0,1.0,A,6.0,9.0,2.0,5.0,23.0,18.0,3.0,5.0,1.0,1.0,1.0,0.0,6.0,3.6,1.61,6.0,3.85,1.48,5.5,3.5,1.55,5.5,3.3,1.57,5.5,3.6,1.5,2006_2007,72,71,72,71,2.5,85,83,83,82,75.0
SP1,2006-11-19,Recreativo,Osasuna,2.0,0.0,H,1.0,0.0,H,14.0,3.0,5.0,1.0,13.0,18.0,12.0,1.0,0.0,3.0,0.0,0.0,2.1,3.2,3.5,2.1,3.15,3.25,2.1,3.1,3.2,2.05,3.1,3.2,2.0,3.25,3.25,2006_2007,72,74,73,70,1.5,78,80,76,74,7.5
SP1,2006-11-19,Sociedad,Betis,0.0,0.0,D,0.0,0.0,D,5.0,11.0,2.0,0.0,18.0,19.0,3.0,7.0,2.0,3.0,0.0,0.0,2.4,3.2,2.87,2.35,3.15,2.8,2.3,3.0,2.9,2.3,3.1,2.75,2.3,3.1,2.75,2006_2007,72,71,73,70,2.5,76,75,74,76,5.0
SP1,2006-11-19,Villarreal,Getafe,1.0,0.0,H,0.0,0.0,D,13.0,9.0,4.0,2.0,20.0,17.0,7.0,9.0,0.0,2.0,0.0,0.0,2.0,3.0,4.0,1.9,3.3,3.65,1.9,3.0,4.0,1.95,3.1,3.5,1.9,3.2,3.5,2006_2007,77,81,77,74,15.0,74,72,74,75,1.0
SP1,2006-11-19,Zaragoza,Gimnastic,3.0,0.0,H,0.0,0.0,D,11.0,12.0,6.0,4.0,18.0,20.0,1.0,13.0,1.0,2.0,0.0,0.0,1.44,4.0,7.5,1.3,4.5,9.0,1.4,3.7,7.5,1.36,3.75,8.0,1.35,3.75,8.0,2006_2007,76,78,74,72,5.0,72,73,69,69,1.5
SP1,2006-11-25,Ath Madrid,Sociedad,1.0,1.0,D,0.0,1.0,A,14.0,6.0,5.0,1.0,12.0,20.0,6.0,2.0,2.0,3.0,0.0,0.0,1.4,4.0,9.0,1.4,4.0,7.25,1.4,3.7,7.5,1.4,3.75,7.0,1.35,4.0,7.5,2006_2007,79,82,77,77,6.0,72,71,73,70,2.5
SP1,2006-11-25,Barcelona,Villarreal,4.0,0.0,H,1.0,0.0,H,18.0,11.0,12.0,4.0,15.0,13.0,11.0,3.0,2.0,5.0,0.0,0.0,1.36,4.5,8.0,1.4,4.0,7.25,1.4,3.7,7.5,1.36,3.75,8.0,1.33,4.0,8.0,2006_2007,85,83,83,82,75.0,77,81,77,74,15.0
SP1,2006-11-26,Ath Bilbao,Sevilla,1.0,3.0,A,0.0,2.0,A,16.0,11.0,6.0,3.0,19.0,18.0,7.0,3.0,3.0,3.0,0.0,0.0,3.4,3.25,2.1,3.25,3.15,2.05,3.3,3.0,2.1,3.2,3.1,2.05,3.0,3.2,2.1,2006_2007,76,75,74,73,1.0,79,83,73,77,15.0
SP1,2006-11-26,Betis,Espanol,1.0,1.0,D,1.0,0.0,H,9.0,8.0,4.0,2.0,15.0,14.0,8.0,4.0,3.0,2.0,0.0,0.0,2.0,3.2,3.75,1.95,3.1,3.75,2.0,3.0,3.6,2.0,3.0,3.4,2.0,3.0,3.5,2006_2007,76,75,74,76,5.0,76,78,74,68,15.0
SP1,2006-11-26,Celta,Zaragoza,1.0,1.0,D,0.0,1.0,A,25.0,6.0,4.0,4.0,18.0,17.0,7.0,5.0,1.0,2.0,1.0,1.0,2.37,3.2,2.9,2.45,3.15,2.65,2.3,3.1,2.8,2.37,3.1,2.62,2.35,3.1,2.65,2006_2007,74,76,73,72,6.0,76,78,74,72,5.0
SP1,2006-11-26,Getafe,Levante,0.0,0.0,D,0.0,0.0,D,11.0,15.0,2.0,7.0,16.0,33.0,9.0,7.0,1.0,3.0,0.0,0.0,1.72,3.4,5.0,1.7,3.5,4.35,1.75,3.2,4.3,1.72,3.1,4.5,1.75,3.4,4.0,2006_2007,74,72,74,75,1.0,74,75,74,73,2.5
SP1,2006-11-26,Gimnastic,Mallorca,2.0,3.0,A,1.0,0.0,H,15.0,20.0,5.0,9.0,21.0,15.0,4.0,12.0,4.0,0.0,0.0,0.0,2.4,3.2,2.87,2.5,3.15,2.6,2.5,3.0,2.7,2.4,3.1,2.6,2.4,3.2,2.5,2006_2007,72,73,69,69,1.5,72,71,72,71,2.5
SP1,2006-11-26,Osasuna,La Coruna,4.0,1.0,H,2.0,1.0,H,15.0,8.0,7.0,3.0,16.0,18.0,4.0,3.0,3.0,2.0,0.0,0.0,2.4,3.2,2.87,2.5,3.15,2.6,2.5,3.0,2.7,2.4,3.1,2.6,2.4,3.1,2.6,2006_2007,78,80,76,74,7.5,75,72,74,74,8.0
SP1,2006-11-26,Santander,Recreativo,4.0,3.0,H,3.0,1.0,H,9.0,10.0,6.0,6.0,26.0,19.0,2.0,4.0,3.0,3.0,0.0,1.0,2.25,3.2,3.1,2.1,3.15,3.25,2.2,2.9,3.2,2.25,3.1,2.8,2.1,3.2,3.0,2006_2007,72,74,72,67,2.5,72,74,73,70,1.5
SP1,2006-11-26,Valencia,Real Madrid,0.0,1.0,A,0.0,0.0,D,18.0,9.0,4.0,3.0,17.0,23.0,8.0,2.0,2.0,3.0,0.0,0.0,2.75,3.2,2.5,2.6,3.15,2.5,2.7,3.0,2.5,2.7,3.0,2.37,2.6,3.1,2.4,2006_2007,81,86,80,78,25.0,84,81,80,78,85.0
SP1,2006-02-12,Betis,Ath Madrid,0.0,1.0,A,0.0,1.0,A,11.0,15.0,3.0,5.0,11.0,24.0,3.0,5.0,2.0,0.0,0.0,0.0,2.6,3.1,2.7,2.6,3.15,2.5,2.7,3.0,2.5,2.7,3.0,2.37,2.5,3.1,2.5,2006_2007,76,75,74,76,5.0,79,82,77,77,6.0
SP1,2006-02-12,Levante,Barcelona,1.0,1.0,D,0.0,1.0,A,16.0,15.0,8.0,4.0,24.0,14.0,8.0,3.0,1.0,2.0,0.0,0.0,7.5,4.0,1.44,7.15,4.15,1.4,6.5,3.7,1.45,7.0,3.75,1.4,7.0,3.75,1.4,2006_2007,74,75,74,73,2.5,85,83,83,82,75.0
SP1,2006-02-12,Recreativo,Valencia,2.0,0.0,H,1.0,0.0,H,7.0,11.0,6.0,1.0,14.0,13.0,3.0,4.0,1.0,3.0,0.0,0.0,3.3,3.2,2.15,3.6,3.35,1.9,3.1,3.0,2.2,2.87,3.0,2.25,2.8,3.2,2.2,2006_2007,72,74,73,70,1.5,81,86,80,78,25.0
SP1,2006-03-12,Espanol,Sevilla,2.0,1.0,H,0.0,1.0,A,15.0,8.0,7.0,3.0,19.0,19.0,10.0,6.0,4.0,1.0,1.0,0.0,3.75,3.2,2.0,3.4,3.2,2.0,3.3,3.0,2.1,3.2,3.0,2.1,3.25,3.2,2.0,2006_2007,76,78,74,68,15.0,79,83,73,77,15.0
SP1,2006-03-12,La Coruna,Santander,0.0,0.0,D,0.0,0.0,D,11.0,9.0,1.0,3.0,21.0,14.0,4.0,3.0,5.0,1.0,1.0,2.0,1.9,3.1,4.33,1.7,3.4,4.5,1.8,3.1,4.2,1.8,3.1,4.0,1.75,3.25,4.0,2006_2007,75,72,74,74,8.0,72,74,72,67,2.5
SP1,2006-03-12,Mallorca,Celta,2.0,2.0,D,1.0,0.0,H,15.0,16.0,5.0,7.0,29.0,13.0,5.0,11.0,3.0,1.0,1.0,0.0,2.37,3.0,3.1,2.25,3.15,2.95,2.4,3.0,2.8,2.25,3.1,2.8,2.25,3.2,2.7,2006_2007,72,71,72,71,2.5,74,76,73,72,6.0
SP1,2006-03-12,Real Madrid,Ath Bilbao,2.0,1.0,H,0.0,1.0,A,14.0,9.0,6.0,4.0,27.0,16.0,6.0,3.0,5.0,3.0,0.0,1.0,1.22,5.5,13.0,1.25,5.0,9.75,1.25,4.7,10.0,1.22,4.8,10.0,1.22,5.0,9.0,2006_2007,84,81,80,78,85.0,76,75,74,73,1.0
SP1,2006-03-12,Sociedad,Getafe,0.0,0.0,D,0.0,0.0,D,5.0,13.0,2.0,3.0,17.0,19.0,7.0,7.0,2.0,4.0,0.0,0.0,2.5,3.1,2.8,2.6,3.15,2.5,2.4,3.0,2.8,2.5,3.1,2.5,2.35,3.1,2.6,2006_2007,72,71,73,70,2.5,74,72,74,75,1.0
SP1,2006-03-12,Villarreal,Gimnastic,2.0,0.0,H,2.0,0.0,H,10.0,9.0,4.0,2.0,14.0,27.0,0.0,6.0,2.0,2.0,0.0,0.0,1.44,4.0,7.5,1.45,3.9,6.35,1.45,3.7,6.5,1.44,3.6,6.5,1.45,3.6,6.5,2006_2007,77,81,77,74,15.0,72,73,69,69,1.5
SP1,2006-03-12,Zaragoza,Osasuna,1.0,2.0,A,1.0,0.0,H,15.0,11.0,3.0,2.0,19.0,19.0,10.0,1.0,1.0,4.0,0.0,0.0,1.53,3.8,6.0,1.45,3.75,6.75,1.55,3.5,5.5,1.5,3.4,6.0,1.5,3.6,5.5,2006_2007,76,78,74,72,5.0,78,80,76,74,7.5
SP1,2006-09-12,Barcelona,Sociedad,1.0,0.0,H,0.0,0.0,D,14.0,9.0,5.0,2.0,10.0,14.0,5.0,7.0,0.0,4.0,1.0,0.0,1.14,7.0,17.0,1.13,7.0,13.0,1.2,5.0,12.0,1.16,5.5,12.0,1.12,6.5,12.0,2006_2007,85,83,83,82,75.0,72,71,73,70,2.5
SP1,2006-09-12,Sevilla,Real Madrid,2.0,1.0,H,1.0,1.0,D,10.0,9.0,5.0,3.0,20.0,24.0,3.0,4.0,3.0,3.0,0.0,0.0,2.4,3.2,2.87,2.3,3.2,2.8,2.45,3.1,2.65,2.37,3.0,2.7,2.35,3.1,2.65,2006_2007,79,83,73,77,15.0,84,81,80,78,85.0
SP1,2006-10-12,Ath Bilbao,Recreativo,4.0,2.0,H,3.0,0.0,H,11.0,7.0,6.0,2.0,29.0,17.0,6.0,3.0,2.0,3.0,0.0,0.0,2.25,3.1,3.2,2.25,3.1,3.0,2.3,3.0,2.9,2.37,3.1,2.62,2.2,3.1,2.9,2006_2007,76,75,74,73,1.0,72,74,73,70,1.5
SP1,2006-10-12,Ath Madrid,Espanol,1.0,2.0,A,0.0,1.0,A,19.0,7.0,5.0,3.0,17.0,28.0,5.0,3.0,3.0,4.0,0.0,0.0,1.8,3.3,4.5,1.6,3.4,5.45,1.65,3.3,4.9,1.61,3.3,5.0,1.65,3.1,5.0,2006_2007,79,82,77,77,6.0,76,78,74,68,15.0
SP1,2006-10-12,Celta,Villarreal,1.0,1.0,D,1.0,0.0,H,7.0,7.0,4.0,2.0,15.0,11.0,5.0,3.0,0.0,1.0,0.0,0.0,2.37,3.1,3.0,2.3,3.15,2.85,2.3,3.0,2.9,2.2,3.1,2.87,2.25,3.1,2.8,2006_2007,74,76,73,72,6.0,77,81,77,74,15.0
SP1,2006-10-12,Getafe,Betis,1.0,1.0,D,0.0,0.0,D,12.0,13.0,3.0,7.0,20.0,20.0,4.0,4.0,2.0,4.0,1.0,0.0,2.0,3.0,4.0,1.85,3.25,3.95,1.9,3.1,3.8,1.8,3.1,4.0,1.8,3.25,3.75,2006_2007,74,72,74,75,1.0,76,75,74,76,5.0
SP1,2006-10-12,Gimnastic,Levante,2.0,1.0,H,1.0,1.0,D,9.0,11.0,3.0,3.0,26.0,24.0,4.0,8.0,2.0,2.0,0.0,0.0,2.37,3.1,3.0,2.45,3.15,2.65,2.5,3.0,2.7,2.37,3.1,2.62,2.3,3.1,2.75,2006_2007,72,73,69,69,1.5,74,75,74,73,2.5
SP1,2006-10-12,Osasuna,Mallorca,3.0,0.0,H,0.0,0.0,D,9.0,13.0,5.0,3.0,21.0,19.0,1.0,4.0,1.0,3.0,0.0,1.0,2.1,3.2,3.5,2.1,3.1,3.3,2.1,3.0,3.3,2.1,3.1,3.1,2.0,3.2,3.2,2006_2007,78,80,76,74,7.5,72,71,72,71,2.5
SP1,2006-10-12,Santander,Zaragoza,0.0,2.0,A,0.0,0.0,D,11.0,13.0,1.0,3.0,25.0,15.0,6.0,3.0,1.0,2.0,0.0,0.0,3.1,3.2,2.25,2.6,3.15,2.5,2.7,3.0,2.5,2.5,3.1,2.5,2.8,3.1,2.25,2006_2007,72,74,72,67,2.5,76,78,74,72,5.0
SP1,2006-10-12,Valencia,La Coruna,4.0,0.0,H,2.0,0.0,H,17.0,6.0,5.0,1.0,16.0,11.0,7.0,5.0,0.0,2.0,0.0,1.0,1.66,3.4,5.5,1.65,3.3,5.15,1.75,3.2,4.3,1.7,3.2,4.5,1.6,3.25,5.0,2006_2007,81,86,80,78,25.0,75,72,74,74,8.0
SP1,2006-12-16,La Coruna,Ath Bilbao,0.0,2.0,A,0.0,1.0,A,11.0,8.0,4.0,3.0,19.0,23.0,9.0,2.0,2.0,1.0,1.0,0.0,2.0,3.2,3.75,1.8,3.35,4.0,2.0,3.1,3.4,1.95,3.1,3.5,1.9,3.25,3.5,2006_2007,75,72,74,74,8.0,76,75,74,73,1.0
SP1,2006-12-16,Mallorca,Santander,1.0,2.0,A,1.0,0.0,H,14.0,11.0,4.0,3.0,22.0,34.0,6.0,5.0,3.0,4.0,0.0,0.0,2.1,3.1,3.6,2.1,3.1,3.3,2.0,2.9,3.7,2.05,3.1,3.2,2.1,2.9,3.25,2006_2007,72,71,72,71,2.5,72,74,72,67,2.5
SP1,2006-12-16,Zaragoza,Valencia,0.0,1.0,A,0.0,1.0,A,13.0,7.0,4.0,2.0,15.0,22.0,6.0,3.0,1.0,5.0,0.0,0.0,2.3,3.1,3.1,2.25,3.2,2.9,2.3,3.0,2.9,2.25,3.1,2.8,2.2,3.2,2.8,2006_2007,76,78,74,72,5.0,81,86,80,78,25.0
SP1,2006-12-17,Ath Madrid,Getafe,1.0,0.0,H,1.0,0.0,H,13.0,10.0,3.0,3.0,13.0,17.0,6.0,4.0,1.0,3.0,0.0,0.0,1.75,3.3,4.75,1.7,3.4,4.5,1.8,3.0,4.4,1.72,3.2,4.33,1.75,3.25,4.0,2006_2007,79,82,77,77,6.0,74,72,74,75,1.0
SP1,2006-12-17,Espanol,Real Madrid,0.0,1.0,A,0.0,0.0,D,20.0,14.0,4.0,3.0,23.0,20.0,5.0,7.0,2.0,3.0,0.0,1.0,4.0,3.25,1.9,4.3,3.35,1.75,3.8,3.1,1.9,3.8,3.25,1.8,3.6,3.25,1.85,2006_2007,76,78,74,68,15.0,84,81,80,78,85.0
